,sentence,word,label
1340,99,properties,O
1341,99,including,O
1342,99,kerr,O
1343,99,faraday,O
1344,99,rotation,O
1345,99,ultrahigh,O
1346,99,bulk,I-PROP
1347,99,refractive,I-PROP
1348,99,index,I-PROP
1349,99,nearinfrared,O
1350,99,frequency,O
1351,99,transparency,O
1352,99,unusual,O
1353,99,electromagnetic,O
1354,99,scattering,O
1355,99,ultrabroadband,O
1356,99,surface,O
1357,99,plasmon,O
1358,99,resonances,O
1359,100,specifically,O
1360,100,dirac,O
1361,100,plasmon,O
1362,100,excitations,O
1363,100,observed,O
1364,100,bi2se3,I-MAT
1365,100,microribbon,B-STRUCT
1366,100,arrays,I-STRUCT
1367,100,thz,O
1368,100,frequencies,O
1369,101,ultraviolet,O
1370,101,visible,O
1371,101,frequency,O
1372,101,plasmonics,O
1373,101,observed,O
1374,101,nanoslit,O
1375,101,nanocone,O
1376,101,arrays,O
1377,101,bi15sb05te18se12,I-MAT
1378,101,crystals,I-STRUCT
1379,102,high,O
1380,102,transparency,O
1381,102,observed,O
1382,102,bi2se3,I-MAT
1383,102,nanoplates,I-STRUCT
1384,103,ultrahigh,O
1385,103,refractive,I-PROP
1386,103,index,I-PROP
1387,103,observed,O
1388,103,bulk,O
1389,103,bi15sb05te18se12,I-MAT
1390,103,crystals,O
1391,103,well,O
1392,103,sb2te3,I-MAT
1393,103,thin,B-STRUCT
1394,103,films,B-STRUCT
1395,104,excellent,O
1396,104,optical,O
1397,104,properties,O
1398,104,mean,O
1399,104,topological,B-PROP
1400,104,insulator,I-PROP
1401,104,materials,O
1402,104,suitable,O
1403,104,various,O
1404,104,optoelectronic,I-PROP
1405,104,devices,O
1406,104,including,O
1407,104,plasmonic,O
1408,104,solar,O
1409,104,cells,O
1410,104,ultrathin,O
1411,104,holograms,O
1412,104,plasmonic,O
1413,104,fresnel,O
1414,104,lens,O
1415,104,broadband,O
1416,104,photodetectors,O
1417,104,nanoscale,O
1418,104,waveguides,O
1419,105,chapter,O
1420,105,focus,O
1421,105,excellent,O
1422,105,electronic,O
1423,105,optical,O
1424,105,properties,O
1425,105,topological,O
1426,105,insulator,O
1427,105,materials,O
1428,105,wide,O
1429,105,applications,O
1430,105,advanced,O
1431,105,optoelectronic,O
1432,105,devices,O
1433,106,less,O
1434,107,detailed,O
1435,107,physical,O
1436,107,property,O
1437,107,characterization,O
1438,107,fete1xsex,B-MAT
1439,107,x,I-MAT
1440,107,0,I-MAT
1441,107,50,I-MAT
1442,107,single,B-STRUCT
1443,107,crystals,I-STRUCT
1444,108,abstract,O
1445,108,coupled,B-PROP
1446,108,magnetic,I-PROP
1447,108,structural,I-PROP
1448,108,phase,I-PROP
1449,108,transition,I-PROP
1450,108,temperature,I-PROP
1451,108,seen,O
1452,108,step,O
1453,108,resistivity,O
1454,108,lower,O
1455,108,se,I-MAT
1456,108,concentration,O
1457,108,detected,O
1458,108,higher,O
1459,108,x,O
1460,108,values,O
1461,109,superconductivity,O
1462,109,observed,O
1463,109,resistivity,O
1464,109,measurement,O
1465,109,higher,O
1466,109,se,I-MAT
1467,109,concentration,O
1468,109,maximum,B-PROP
1469,109,temperature,I-PROP
1470,109,14k,I-PROP
1471,109,x,O
1472,109,50,O
1473,110,thermally,O
1474,110,activated,O
1475,110,flux,O
1476,110,flow,O
1477,110,taff,O
1478,110,analysis,O
1479,110,based,O
1480,110,high,O
1481,111,strong,O
1482,111,polarizing,O
1483,111,field,O
1484,111,thinfilm,I-STRUCT
1485,111,paraelectrics,O
1486,112,abstract,O
1487,112,surface,O
1488,112,charge,O
1489,112,associated,O
1490,112,spontaneous,O
1491,112,polarization,O
1492,112,ferroelectrics,O
1493,112,well,O
1494,112,known,O
1495,112,cause,O
1496,112,depolarizing,O
1497,112,field,O
1498,112,particularly,O
1499,112,detrimental,O
1500,112,thinfilm,I-STRUCT
1501,112,geometry,O
1502,112,desirable,O
1503,112,microelectronic,O
1504,112,devices,O
1505,113,incomplete,O
1506,113,screening,O
1507,113,surface,O
1508,113,charge,O
1509,113,example,O
1510,113,metallic,O
1511,113,electrodes,O
1512,113,surface,O
1513,113,adsorbates,O
1514,113,lead,I-MAT
1515,113,formation,O
1516,113,domains,O
1517,113,suppression,O
1518,113,reorientation,O
1519,113,polarization,O
1520,113,even,O
1521,113,stabilization,O
1522,113,higher,O
1523,113,energy,O
1524,113,nonpolar,O
1525,113,phase,O
1526,114,huge,O
1527,114,amount,O
1528,114,research,O
1529,114,development,O
1530,114,effort,O
1531,114,invested,O
1532,114,understanding,O
1533,114,depolarizing,O
1534,114,behavior,O
1535,114,minimizing,O
1536,114,unfavorable,O
1537,114,effects,O
1538,115,demonstrate,O
1539,115,opposite,O
1540,115,behavior,O
1541,115,strong,O
1542,115,polarizing,O
1543,115,field,O
1544,115,drives,O
1545,115,thin,B-STRUCT
1546,115,films,I-STRUCT
1547,115,materials,O
1548,115,centrosymmetric,O
1549,115,paraelectric,O
1550,115,bulk,O
1551,115,form,O
1552,115,noncentrosymmetric,O
1553,115,polar,O
1554,115,state,O
1555,116,illustrate,O
1556,116,behavior,O
1557,116,using,O
1558,116,density,O
1559,116,functional,O
1560,116,computations,O
1561,116,perovskitestructure,O
1562,116,potassium,B-MAT
1563,116,tantalate,I-MAT
1564,116,ktao,I-MAT
1565,116,3,I-MAT
1566,116,considerable,O
1567,116,interest,O
1568,116,high,O
1569,116,dielectric,B-PROP
1570,116,constant,I-PROP
1571,116,proximity,O
1572,116,quantum,B-PROP
1573,116,critical,I-PROP
1574,116,point,I-PROP
1575,116,superconductivity,O
1576,117,provide,O
1577,117,simple,O
1578,117,recipe,O
1579,117,identify,O
1580,117,whether,O
1581,117,particular,O
1582,117,material,O
1583,117,film,I-STRUCT
1584,117,orientation,O
1585,117,exhibit,O
1586,117,effect,O
1587,117,develop,O
1588,117,electrostatic,I-PROP
1589,117,model,O
1590,117,estimate,O
1591,117,critical,O
1592,117,thickness,O
1593,117,induced,O
1594,117,polarization,O
1595,117,terms,O
1596,117,wellknown,O
1597,117,material,O
1598,117,parameters,O
1599,118,results,O
1600,118,provide,O
1601,118,practical,O
1602,118,guidelines,O
1603,118,exploiting,O
1604,118,electrostatic,O
1605,118,properties,O
1606,118,thinfilm,I-STRUCT
1607,118,ionic,O
1608,118,insulators,O
1609,118,engineer,O
1610,118,novel,O
1611,118,functionalities,O
1612,118,nanoscale,O
1613,118,devices,O
1614,119,less,O
1615,120,dominant,O
1616,120,fifthorder,O
1617,120,correlations,O
1618,120,doped,O
1619,120,quantum,O
1620,120,antiferromagnets,O
1621,121,abstract,O
1622,121,traditionally,O
1623,121,one,O
1624,121,twopoint,O
1625,121,correlation,O
1626,121,functions,O
1627,121,used,O
1628,121,characterize,O
1629,121,manybody,O
1630,121,systems,O
1631,122,strongly,O
1632,122,correlated,O
1633,122,quantum,O
1634,122,materials,O
1635,122,doped,O
1636,122,2d,O
1637,122,fermihubbard,O
1638,122,system,O
1639,122,may,O
1640,122,longer,O
1641,122,sufficient,O
1642,122,higherorder,O
1643,122,correlations,O
1644,122,crucial,O
1645,122,understanding,O
1646,122,character,O
1647,122,manybody,O
1648,122,system,O
1649,122,numerically,O
1650,122,dominant,O
1651,123,experimentally,O
1652,123,higherorder,O
1653,123,correlations,O
1654,123,recently,O
1655,123,become,O
1656,123,accessible,O
1657,123,ultracold,O
1658,123,atom,O
1659,123,systems,O
1660,124,reveal,O
1661,124,strong,O
1662,124,nongaussian,O
1663,124,correlations,O
1664,124,doped,O
1665,124,quantum,O
1666,124,antiferromagnets,O
1667,124,show,O
1668,124,higher,O
1669,124,order,O
1670,124,correlations,O
1671,124,dominate,O
1672,124,lowerorder,O
1673,124,terms,O
1674,125,study,O
1675,125,single,O
1676,125,mobile,O
1677,125,hole,O
1678,125,tj,O
1679,125,model,O
1680,125,using,O
1681,125,dmrg,O
1682,125,reveal,O
1683,125,genuine,O
1684,125,fifthorder,O
1685,125,correlations,O
1686,125,directly,O
1687,125,related,O
1688,125,mobility,O
1689,125,dopant,O
1690,126,contrast,O
1691,126,results,O
1692,126,predictions,O
1693,126,using,O
1694,126,models,O
1695,126,based,O
1696,126,doped,O
1697,126,quantum,O
1698,126,spin,O
1699,126,liquids,O
1700,126,feature,O
1701,126,significantly,O
1702,126,reduced,O
1703,126,higherorder,O
1704,126,correlations,O
1705,127,predictions,O
1706,127,tested,O
1707,127,lowest,O
1708,127,currently,O
1709,127,accessible,O
1710,127,temperatures,O
1711,127,quantum,O
1712,127,simulators,O
1713,127,2d,O
1714,127,fermihubbard,O
1715,127,model,O
1716,128,finally,O
1717,128,propose,O
1718,128,experimentally,O
1719,128,study,O
1720,128,fifthorder,O
1721,128,spincharge,O
1722,128,correlations,O
1723,128,function,O
1724,128,doping,O
1725,129,help,O
1726,129,reveal,O
1727,129,microscopic,O
1728,129,nature,O
1729,129,charge,O
1730,129,carriers,O
1731,129,debated,O
1732,129,regime,O
1733,129,hubbard,O
1734,129,model,O
1735,129,relevant,O
1736,129,understanding,O
1737,129,high,O
1738,129,c,I-PROP
1739,129,superconductivity,O
1740,130,less,O
1741,131,correlated,O
1742,131,bedtttf,O
1743,131,molecular,O
1744,131,conductors,O
1745,131,critical,B-PROP
1746,131,temperatures,I-PROP
1747,131,gap,O
1748,131,symmetries,O
1749,132,starting,O
1750,132,ab,O
1751,132,initioderived,O
1752,132,twosite,O
1753,132,dimer,O
1754,132,hubbard,O
1755,132,hamiltonian,O
1756,132,triangular,B-STRUCT
1757,132,lattice,I-STRUCT
1758,132,calculate,O
1759,132,superconducting,O
1760,132,gap,O
1761,132,functions,O
1762,132,critical,B-PROP
1763,132,temperatures,I-PROP
1764,132,representative,O
1765,132,bedtttf,O
1766,132,2,O
1767,132,x,O
1768,132,superconductors,O
1769,132,solving,O
1770,132,linearized,O
1771,132,eliashberg,O
1772,132,equation,O
1773,132,using,O
1774,132,twoparticle,O
1775,132,selfconsistent,O
1776,132,approach,O
1777,132,tpsc,O
1778,132,extended,O
1779,132,multisite,O
1780,132,problem,O
1781,133,multiband,O
1782,133,superconductivity,O
1783,133,charge,O
1784,133,density,O
1785,133,waves,O
1786,133,nidoped,O
1787,133,topological,O
1788,133,semimetal,O
1789,133,zrte,B-MAT
1790,133,2,I-MAT
1791,134,abstract,O
1792,134,k,O
1793,134,superconductivity,O
1794,134,c,B-PROP
1795,134,41,I-PROP
1796,134,k,I-PROP
1797,134,report,O
1798,134,first,O
1799,134,time,O
1800,135,temperature,O
1801,135,dependence,O
1802,135,lower,O
1803,135,h,O
1804,135,c,O
1805,135,1,O
1806,135,upper,O
1807,135,h,O
1808,135,c,O
1809,135,2,O
1810,135,critical,O
1811,135,magnetic,O
1812,135,fields,O
1813,135,deviate,O
1814,135,significantly,O
1815,135,behaviors,O
1816,135,expected,O
1817,135,conventional,O
1818,135,singlegap,O
1819,135,swave,O
1820,135,superconductors,O
1821,136,however,O
1822,136,behaviors,O
1823,136,normalized,O
1824,136,superfluid,O
1825,136,density,O
1826,137,machine,O
1827,137,learning,O
1828,137,modeling,O
1829,137,critical,B-PROP
1830,137,temperature,I-PROP
1831,138,focus,O
1832,138,enormous,O
1833,138,research,O
1834,138,effort,O
1835,138,since,O
1836,138,discovery,O
1837,138,century,O
1838,138,ago,O
1839,139,yet,O
1840,139,features,O
1841,139,unique,O
1842,139,phenomenon,O
1843,139,remain,O
1844,139,poorly,O
1845,139,understood,O
1846,139,prime,O
1847,139,among,O
1848,139,connection,O
1849,140,afese2,B-MAT
1850,140,atl,I-MAT
1851,140,k,I-MAT
1852,140,rb,I-MAT
1853,140,cs,I-MAT
1854,140,ironbased,O
1855,140,superconducting,O
1856,140,analog,O
1857,140,cuprates,O
1858,141,abstract,O
1859,141,long,O
1860,141,challenging,O
1861,141,task,O
1862,141,find,O
1863,141,compounds,O
1864,141,similar,O
1865,141,crystal,O
1866,141,electronic,O
1867,141,structures,O
1868,141,cuprate,O
1869,141,superconductors,O
1870,141,low,O
1871,141,dimensionality,O
1872,141,strong,O
1873,141,antiferromagnetic,O
1874,141,fluctuations,O
1875,142,parent,O
1876,142,compounds,O
1877,142,cuprate,O
1878,142,superconductors,O
1879,142,mott,O
1880,142,insulators,O
1881,142,strong,O
1882,142,inplane,O
1883,142,antiferromagnetic,I-PROP
1884,142,exchange,I-PROP
1885,142,interactions,I-PROP
1886,142,cu,I-MAT
1887,142,moments,I-PROP
1888,143,show,O
1889,143,based,O
1890,143,firstprinciples,O
1891,143,density,O
1892,143,functional,O
1893,143,calculations,O
1894,143,afese2,B-MAT
1895,143,atl,I-MAT
1896,143,k,I-MAT
1897,143,rb,I-MAT
1898,143,cs,I-MAT
1899,143,exhibit,O
1900,143,many,O
1901,143,physical,O
1902,143,properties,O
1903,143,common,O
1904,143,cuprate,O
1905,143,parent,O
1906,143,compounds,O
1907,143,1,O
1908,143,fese2,I-MAT
1909,143,layer,I-STRUCT
1910,143,afese2,I-MAT
1911,143,similar,O
1912,143,crystalline,O
1913,143,electronic,O
1914,143,structures,O
1915,143,cuo2,B-MAT
1916,143,plane,O
1917,143,cuprates,O
1918,143,although,O
1919,143,se,I-MAT
1920,143,atoms,O
1921,143,coplanar,O
1922,143,square,O
1923,143,felattice,O
1924,143,2,O
1925,143,antiferromagnetic,O
1926,143,insulators,O
1927,143,relatively,O
1928,143,small,O
1929,143,charge,O
1930,143,excitation,O
1931,143,gaps,O
1932,143,3,O
1933,143,ground,O
1934,143,states,O
1935,143,neel,O
1936,143,antiferromagnetic,O
1937,143,ordered,O
1938,143,similar,O
1939,143,cuprates,O
1940,143,4,O
1941,143,antiferromagnetic,B-PROP
1942,143,exchange,I-PROP
1943,143,interactions,I-PROP
1944,143,fe,I-MAT
1945,143,moments,I-PROP
1946,143,larger,O
1947,143,ironbased,B-MAT
1948,143,superconducting,I-MAT
1949,143,materials,I-MAT
1950,143,comparable,O
1951,143,cuprates,O
1952,144,like,O
1953,144,cuprates,O
1954,144,compounds,O
1955,144,may,O
1956,144,become,O
1957,144,hightc,O
1958,144,superconductors,O
1959,144,upon,O
1960,144,doping,O
1961,144,charge,O
1962,144,carriers,O
1963,144,either,O
1964,144,chemical,O
1965,144,substitution,O
1966,144,intercalation,O
1967,144,liquid,O
1968,144,solid,O
1969,144,gating,O
1970,145,less,O
1971,146,evolution,O
1972,146,superconductivity,I-PROP
1973,146,charge,O
1974,146,order,O
1975,146,pressurized,O
1976,146,rbv,B-MAT
1977,146,3,I-MAT
1978,146,sb,I-MAT
1979,146,5,I-MAT
1980,147,abstract,O
1981,147,kagome,O
1982,147,metals,O
1983,147,v,B-MAT
1984,147,3,I-MAT
1985,147,sb,I-MAT
1986,147,5,I-MAT
1987,147,k,I-MAT
1988,147,rb,I-MAT
1989,147,cs,I-MAT
1990,147,ambient,O
1991,147,pressure,O
1992,147,exhibit,O
1993,147,unusual,O
1994,147,charge,O
1995,147,order,O
1996,147,superconductivity,O
1997,147,emerges,O
1998,148,work,O
1999,148,applying,O
2000,148,hydrostatic,O
2001,148,pressure,O
2002,148,using,O
2003,148,liquid,O
2004,148,pressure,O
2005,148,medium,O
2006,148,carrying,O
2007,148,electrical,O
2008,148,resistance,O
2009,148,measurements,O
2010,148,rbv,B-MAT
2011,148,3,I-MAT
2012,148,sb,I-MAT
2013,148,5,I-MAT
2014,148,find,O
2015,148,charge,O
2016,148,order,O
2017,148,becomes,O
2018,148,suppressed,O
2019,148,modest,O
2020,148,pressure,O
2021,148,p,O
2022,148,c,O
2023,148,14,O
2024,148,p,O
2025,148,c,O
2026,148,16,O
2027,148,gpa,O
2028,148,superconducting,B-PROP
2029,148,transition,I-PROP
2030,148,temperature,I-PROP
2031,148,c,I-PROP
2032,148,maximized,O
2033,149,c,O
2034,149,gradually,O
2035,149,weakened,O
2036,149,increase,O
2037,149,pressure,O
2038,149,exhibiting,O
2039,149,another,O
2040,149,maxima,O
2041,149,around,O
2042,149,228,O
2043,149,gpa,O
2044,149,signifying,O
2045,149,presence,O
2046,149,second,O
2047,149,superconducting,O
2048,149,dome,O
2049,150,distinct,O
2050,150,normal,O
2051,150,state,O
2052,150,resistance,O
2053,150,anomalies,O
2054,150,found,O
2055,150,associated,O
2056,150,second,O
2057,150,superconducting,O
2058,150,dome,O
2059,150,similar,O
2060,150,kv,B-MAT
2061,150,3,I-MAT
2062,150,sb,I-MAT
2063,150,5,I-MAT
2064,151,findings,O
2065,151,point,O
2066,151,qualitatively,O
2067,151,similar,O
2068,151,temperaturepressure,O
2069,151,phase,O
2070,151,diagrams,O
2071,151,kv,B-MAT
2072,151,3,I-MAT
2073,151,sb,I-MAT
2074,151,5,I-MAT
2075,151,rbv,I-MAT
2076,151,3,I-MAT
2077,151,sb,I-MAT
2078,151,5,I-MAT
2079,151,suggesting,O
2080,151,link,O
2081,151,second,O
2082,151,superconducting,O
2083,151,dome,O
2084,151,highpressure,O
2085,151,resistance,O
2086,151,anomalies,O
2087,151,v,B-MAT
2088,151,3,I-MAT
2089,151,sb,I-MAT
2090,151,5,I-MAT
2091,151,series,O
2092,152,less,O
2093,153,ab,O
2094,153,initio,O
2095,153,study,O
2096,153,valley,O
2097,153,line,O
2098,153,totalenergy,O
2099,153,surface,O
2100,153,zonecenter,O
2101,153,distortions,O
2102,153,ferroelectric,O
2103,153,perovskite,O
2104,153,oxides,B-MAT
2105,153,batio3,I-MAT
2106,153,pbtio3,I-MAT
2107,154,abstract,O
2108,154,ab,O
2109,154,initio,O
2110,154,structure,O
2111,154,optimization,O
2112,154,technique,O
2113,154,newly,O
2114,154,developed,O
2115,154,determine,O
2116,154,valley,O
2117,154,line,O
2118,154,totalenergy,O
2119,154,surface,O
2120,154,zonecenter,O
2121,154,distortions,O
2122,154,ferroelectric,O
2123,154,perovskite,O
2124,154,oxides,I-MAT
2125,154,applied,O
2126,154,barium,B-MAT
2127,154,titanate,I-MAT
2128,154,batio3,I-MAT
2129,154,lead,I-MAT
2130,154,titanate,I-MAT
2131,154,pbtio3,I-MAT
2132,155,proposed,O
2133,155,technique,O
2134,155,improvement,O
2135,155,kingsmith,O
2136,155,vanderbilts,O
2137,155,scheme,O
2138,155,phys,O
2139,156,rev,O
2140,157,b,O
2141,157,49,O
2142,157,p5828,O
2143,158,magnetic,O
2144,158,tunnel,O
2145,158,junctions,O
2146,158,based,O
2147,158,ferroelectric,O
2148,158,hf05zr05o2,I-MAT
2149,158,tunnel,O
2150,158,barriers,O
2151,159,abstract,O
2152,159,ferroelectric,I-PROP
2153,159,tunnel,O
2154,159,barrier,O
2155,159,two,O
2156,159,ferromagnetic,O
2157,159,electrodes,O
2158,159,multiferroic,I-PROP
2159,159,tunnel,O
2160,159,junction,O
2161,159,mftj,O
2162,159,one,O
2163,159,promising,O
2164,159,concepts,O
2165,159,future,O
2166,159,microelectronic,O
2167,159,devices,O
2168,160,parallel,O
2169,160,hafnia,I-MAT
2170,160,based,O
2171,160,ferroelectrics,O
2172,160,showing,O
2173,160,great,O
2174,160,potential,O
2175,160,device,O
2176,160,miniaturization,O
2177,160,nanoscale,O
2178,161,utilize,O
2179,161,ferroelectric,O
2180,161,hf05zr05o2,B-MAT
2181,161,hzo,I-MAT
2182,161,thickness,O
2183,161,2,O
2184,161,nm,O
2185,161,epitaxially,B-STRUCT
2186,161,grown,I-STRUCT
2187,161,la07sr03mno3,B-MAT
2188,161,lsmo,I-MAT
2189,161,ferromagnetic,O
2190,161,electrodes,O
2191,161,large,O
2192,161,bandgap,O
2193,161,insulating,O
2194,161,barrier,O
2195,161,integrated,O
2196,161,mftjs,O
2197,161,cobalt,I-MAT
2198,161,top,O
2199,161,electrodes,O
2200,162,previously,O
2201,162,reported,O
2202,162,mftjs,O
2203,162,similar,O
2204,162,electrodes,O
2205,162,tunneling,O
2206,162,magnetoresistance,O
2207,162,tmr,O
2208,162,tuned,O
2209,162,sign,O
2210,162,even,O
2211,162,reversed,O
2212,162,bias,O
2213,162,voltage,O
2214,162,across,O
2215,162,junction,O
2216,163,demonstrate,O
2217,163,four,O
2218,163,nonvolatile,O
2219,163,resistance,O
2220,163,states,O
2221,163,generated,O
2222,163,magnetic,O
2223,163,electric,O
2224,163,field,O
2225,163,switching,O
2226,163,high,O
2227,163,reproducibility,O
2228,163,system,O
2229,164,less,O
2230,165,random,O
2231,165,field,O
2232,165,models,O
2233,165,relaxor,O
2234,165,ferroelectric,O
2235,165,behavior,O
2236,166,abstract,O
2237,166,heat,O
2238,166,bath,O
2239,166,monte,O
2240,166,carlo,O
2241,166,simulations,O
2242,166,used,O
2243,166,study,O
2244,166,fourstate,O
2245,166,clock,O
2246,166,model,O
2247,166,type,O
2248,166,random,O
2249,166,field,O
2250,166,simple,O
2251,166,cubic,O
2252,166,lattices,O
2253,167,model,O
2254,167,standard,O
2255,167,nonrandom,O
2256,167,twospin,B-PROP
2257,167,exchange,I-PROP
2258,167,term,I-PROP
2259,167,coupling,I-PROP
2260,167,energy,I-PROP
2261,167,j,I-PROP
2262,167,random,O
2263,167,field,O
2264,167,consists,O
2265,167,adding,O
2266,167,energy,O
2267,167,one,O
2268,167,four,O
2269,167,spin,O
2270,167,states,O
2271,167,chosen,O
2272,167,randomly,O
2273,167,site,O
2274,168,ashkintellerlike,O
2275,168,model,O
2276,168,separate,O
2277,168,two,O
2278,168,randomfield,O
2279,168,ising,O
2280,168,model,O
2281,168,components,O
2282,168,coupled,O
2283,169,dj3,O
2284,169,ground,O
2285,169,states,O
2286,169,model,O
2287,169,remain,O
2288,169,fully,O
2289,169,aligned,O
2290,170,dj4,O
2291,170,different,O
2292,170,type,O
2293,170,ground,O
2294,170,state,O
2295,170,found,O
2296,170,occupation,O
2297,170,two,O
2298,170,four,O
2299,170,spin,O
2300,170,states,O
2301,170,close,O
2302,170,50,O
2303,170,two,O
2304,170,nearly,O
2305,170,absent,O
2306,171,means,O
2307,171,one,O
2308,171,ising,O
2309,171,components,O
2310,171,almost,O
2311,171,completely,O
2312,171,ordered,O
2313,171,one,O
2314,171,shortrange,O
2315,171,correlations,O
2316,172,large,O
2317,172,peak,O
2318,172,structure,O
2319,172,factor,O
2320,172,sk,O
2321,172,appears,O
2322,172,small,O
2323,172,k,O
2324,172,temperatures,O
2325,172,well,O
2326,172,transition,O
2327,172,longrange,O
2328,172,order,O
2329,172,appearance,O
2330,172,peak,O
2331,172,associated,O
2332,172,slow,O
2333,172,glassy,O
2334,172,dynamics,O
2335,173,phase,O
2336,173,transition,O
2337,173,state,O
2338,173,one,O
2339,173,ising,O
2340,173,component,O
2341,173,longrange,O
2342,173,ordered,O
2343,173,appears,O
2344,173,first,O
2345,173,order,O
2346,173,latent,O
2347,173,heat,O
2348,173,small,O
2349,174,less,O
2350,175,evidence,O
2351,175,existence,O
2352,175,functional,O
2353,175,monoclinic,O
2354,175,phase,O
2355,175,sodium,B-MAT
2356,175,niobate,I-MAT
2357,175,based,O
2358,175,solid,O
2359,175,solution,O
2360,175,powder,O
2361,175,neutron,O
2362,175,diffraction,O
2363,176,abstract,O
2364,176,carried,O
2365,176,systematic,O
2366,176,temperaturedependent,O
2367,176,neutron,O
2368,176,diffraction,O
2369,176,measurements,O
2370,176,conjunction,O
2371,176,dielectric,O
2372,176,spectroscopy,O
2373,176,6,O
2374,176,300,O
2375,176,k,O
2376,176,sodium,B-MAT
2377,176,niobate,I-MAT
2378,176,based,O
2379,176,compounds,O
2380,176,1x,B-MAT
2381,176,nanbo3,I-MAT
2382,176,xbatio3,I-MAT
2383,176,nnbtx,I-MAT
2384,177,dielectric,B-PROP
2385,177,constant,I-PROP
2386,177,measured,O
2387,177,function,O
2388,177,temperature,O
2389,177,frequency,O
2390,178,shows,O
2391,178,anomaly,O
2392,178,different,O
2393,178,temperatures,O
2394,178,cooling,O
2395,178,heating,O
2396,178,cycles,O
2397,178,exhibits,O
2398,178,large,O
2399,178,thermal,B-PROP
2400,178,hysteresis,I-PROP
2401,178,150,I-PROP
2402,178,k,I-PROP
2403,178,composition,O
2404,178,x003,O
2405,179,dielectric,B-PROP
2406,179,constant,I-PROP
2407,179,found,O
2408,179,dispersive,O
2409,179,nature,O
2410,179,suggests,O
2411,179,relaxor,O
2412,179,ferroelectric,O
2413,179,behavior,O
2414,180,order,O
2415,180,explore,O
2416,180,structural,O
2417,180,changes,O
2418,180,function,O
2419,180,temperature,O
2420,180,analyzed,O
2421,180,powder,O
2422,180,neutron,O
2423,180,diffraction,O
2424,180,data,O
2425,180,composition,O
2426,180,x003,O
2427,180,5,O
2428,180,respectively,O
2429,181,drastic,O
2430,181,changes,O
2431,181,observed,O
2432,181,powder,O
2433,181,profiles,O
2434,181,near,O
2435,181,306,O
2436,181,321,O
2437,181,346,O
2438,181,diffraction,O
2439,181,pattern,O
2440,181,200,O
2441,181,k,O
2442,181,cooling,O
2443,181,190,O
2444,181,k,O
2445,181,heating,O
2446,181,cycles,O
2447,181,respectivelythe,O
2448,181,disappearance,O
2449,181,superlattice,O
2450,181,reflection,O
2451,181,splitting,O
2452,181,main,O
2453,181,perovskite,O
2454,181,peaks,O
2455,181,provide,O
2456,181,signature,O
2457,181,structural,B-PROP
2458,181,phase,I-PROP
2459,181,transition,I-PROP
2460,182,observed,O
2461,182,stabilization,O
2462,182,monoclinic,O
2463,182,phase,O
2464,182,cc,O
2465,182,low,O
2466,182,temperature,O
2467,183,monoclinic,O
2468,183,phase,O
2469,183,believed,O
2470,183,provide,O
2471,183,flexible,O
2472,183,polarization,O
2473,183,rotation,O
2474,183,considered,O
2475,183,directly,O
2476,183,linked,O
2477,183,high,O
2478,183,performance,O
2479,183,piezoelectricity,O
2480,183,materials,O
2481,184,thermal,O
2482,184,hysteresis,O
2483,184,composition,O
2484,184,x003,O
2485,184,larger,O
2486,184,x005,O
2487,185,suggests,O
2488,185,addition,O
2489,185,batio3,B-MAT
2490,185,nanbo3,I-MAT
2491,185,suppresses,O
2492,185,thermal,O
2493,185,hysteresis,O
2494,186,also,O
2495,186,observed,O
2496,186,structural,B-PROP
2497,186,phase,I-PROP
2498,186,transition,I-PROP
2499,186,temperature,I-PROP
2500,186,decreases,O
2501,186,increasing,O
2502,186,dopant,O
2503,186,concentration,O
2504,187,less,O
2505,188,mechanisms,O
2506,188,origin,O
2507,188,multiferroicity,O
2508,189,abstract,O
2509,189,motivated,O
2510,189,potential,O
2511,189,applications,O
2512,189,intrinsic,O
2513,189,crosscoupling,O
2514,189,properties,O
2515,189,interest,O
2516,189,multiferroic,O
2517,189,materials,O
2518,189,constantly,O
2519,189,increased,O
2520,189,recently,O
2521,189,leading,O
2522,189,significant,O
2523,189,experimental,O
2524,189,theoretical,O
2525,189,advancements,O
2526,190,theoretical,O
2527,190,point,O
2528,190,view,O
2529,190,recent,O
2530,190,progresses,O
2531,190,allowed,O
2532,190,identify,O
2533,190,different,O
2534,190,mechanisms,O
2535,190,responsible,O
2536,190,appearence,O
2537,190,ferroelectric,O
2538,190,polarization,O
2539,190,coexisting,O
2540,190,coupled,O
2541,190,magnetic,O
2542,190,properties,O
2543,191,chapter,O
2544,191,aims,O
2545,191,reviewing,O
2546,191,fundamental,O
2547,191,mechanisms,O
2548,191,devised,O
2549,191,far,O
2550,191,mainly,O
2551,191,transitionmetal,O
2552,191,oxides,O
2553,191,lie,O
2554,191,origin,O
2555,191,multiferroicity,O
2556,192,less,O
2557,193,d5offcentering,O
2558,193,induced,O
2559,193,ferroelectric,O
2560,193,magnetoelectric,O
2561,193,correlations,O
2562,193,trirutilefe2teo6,I-MAT
2563,194,abstract,O
2564,194,present,O
2565,194,rare,O
2566,194,existence,O
2567,194,d5,O
2568,194,offcentering,O
2569,194,weak,O
2570,194,ferroelectric,O
2571,194,polarization,O
2572,194,demonstrate,O
2573,194,correlation,O
2574,194,observed,O
